0.224033,-0.124503,0.362347
-0.142178,0.119638,-0.125934
0.101963,0.058603,-0.248005
0.285069,-0.246573,0.362347
0.162998,0.424814,-0.248005
-0.081142,0.058603,-0.370075
-0.020107,0.180673,0.240277
0.162998,0.119638,-0.064899
0.529209,-0.551749,0.484417
-0.081142,0.363778,-0.003864
0.89542,-0.612784,0.667523
0.590244,-0.551749,0.484417
0.101963,0.119638,-0.186969
-0.020107,0.180673,0.301312
0.162998,0.241708,-0.186969
-0.020107,0.424814,-0.248005
0.529209,-0.612784,0.362347
0.162998,0.180673,-0.003864
-0.020107,0.058603,-0.30904
0.224033,-0.246573,0.179241
-0.142178,0.302743,-0.248005
0.77335,-0.673819,0.606488
0.834385,-0.91796,0.728558
-0.142178,0.058603,-0.003864
-0.142178,0.058603,0.057171
0.224033,-0.246573,0.484417
0.834385,-0.673819,0.728558
0.590244,-0.551749,0.667523
-0.203213,0.424814,-0.248005
0.162998,0.363778,-0.248005
0.590244,-0.551749,0.606488
0.77335,-0.673819,0.667523
-0.020107,0.119638,-0.186969
0.834385,-0.91796,0.667523
-0.203213,0.180673,-0.003864
-0.203213,0.058603,-0.125934
-0.203213,0.058603,0.118206
-0.020107,0.058603,0.057171
0.101963,0.058603,0.057171
0.468174,-0.551749,0.484417
-0.203213,0.363778,-0.186969
0.162998,0.058603,-0.064899
0.834385,-0.91796,0.667523
0.040928,0.180673,-0.064899
-0.020107,-0.002433,-0.43111
0.590244,-0.551749,0.484417
-0.203213,0.058603,0.057171
0.285069,-0.246573,0.545452
-0.203213,0.058603,-0.30904
0.162998,0.058603,-0.064899
0.590244,-0.612784,0.545452
-0.142178,-0.185538,-0.064899
-0.142178,0.058603,-0.064899
0.101963,-0.002433,-0.125934
-0.142178,0.302743,-0.248005
-0.203213,0.363778,-0.370075
-0.142178,0.180673,-0.30904
-0.142178,0.180673,-0.186969
-0.020107,0.180673,-0.30904
-0.020107,0.180673,-0.186969
-0.020107,0.180673,-0.003864
0.224033,-0.124503,0.545452
0.101963,0.058603,-0.248005
0.834385,-0.91796,0.728558
0.224033,0.363778,-0.248005
-0.081142,0.424814,-0.248005
0.285069,-0.246573,0.484417
0.162998,0.180673,-0.064899
0.834385,-0.856925,0.911663
0.162998,0.363778,-0.186969
-0.020107,0.180673,-0.492145
-0.081142,0.180673,-0.248005
-0.081142,0.119638,0.179241
0.101963,-0.002433,-0.186969
0.224033,0.058603,0.057171
-0.020107,0.119638,0.179241
-0.142178,0.119638,-0.186969
0.101963,0.058603,-0.064899
0.529209,-0.551749,0.850628
0.101963,0.119638,-0.186969
0.285069,-0.124503,0.423382
0.162998,0.058603,-0.370075
-0.020107,0.119638,-0.30904
0.834385,-0.856925,0.911663
0.101963,0.058603,-0.125934
0.65128,-0.551749,0.789593
0.101963,0.119638,-0.003864
-0.020107,0.058603,-0.248005
-0.020107,0.119638,-0.30904
0.224033,-0.246573,0.423382
0.101963,0.119638,-0.003864
0.77335,-0.978995,0.667523
0.162998,0.363778,-0.248005
-0.081142,0.119638,-0.370075
-0.081142,0.058603,-0.30904
0.590244,-0.673819,0.545452
0.101963,0.058603,-0.003864
0.590244,-0.612784,0.606488
0.101963,-0.246573,-0.003864
0.101963,0.058603,-0.186969
0.529209,-0.612784,0.301312
-0.142178,0.302743,0.118206
0.529209,-0.551749,0.789593
0.101963,0.180673,-0.003864
-0.020107,0.180673,-0.492145
0.590244,-0.429679,0.728558
0.162998,0.302743,-0.248005
-0.081142,0.058603,-0.492145
0.77335,-0.91796,0.972699
0.162998,0.363778,-0.186969
-0.081142,0.424814,-0.370075
0.285069,-0.246573,0.484417
0.162998,0.302743,-0.248005
-0.020107,0.180673,-0.30904
0.834385,-0.91796,0.728558
-0.142178,0.119638,-0.43111
0.101963,0.058603,0.240277
0.590244,-0.551749,0.667523
0.101963,0.058603,-0.125934
-0.020107,0.485849,-0.186969
0.529209,-0.551749,0.606488
0.101963,0.119638,-0.064899
-0.081142,0.424814,-0.370075
0.224033,-0.246573,0.423382
-0.142178,0.241708,0.057171
0.834385,-0.856925,1.033734
0.162998,0.119638,0.057171
-0.081142,0.485849,-0.248005
0.834385,-0.856925,0.850628
0.101963,0.180673,0.057171
-0.081142,0.058603,-0.30904
0.590244,-0.612784,0.667523
0.162998,0.363778,-0.248005
0.89542,-0.91796,0.850628
0.101963,0.546884,-0.125934
-0.081142,0.058603,-0.43111
-0.142178,0.058603,-0.30904
0.529209,-0.612784,0.667523
-0.203213,-0.002433,-0.186969
-0.142178,0.058603,-0.064899
0.162998,-0.002433,-0.003864
0.162998,-0.002433,-0.064899
-0.142178,0.241708,-0.248005
-0.142178,0.180673,-0.370075
0.101963,0.241708,-0.30904
-0.020107,-0.307608,0.484417
0.040928,0.241708,-0.003864
-0.203213,0.241708,-0.248005
-0.081142,0.241708,-0.30904
-0.081142,0.180673,-0.55318
-0.020107,0.119638,-0.30904
0.529209,-0.551749,0.545452
0.101963,0.180673,0.118206
-0.081142,0.119638,-0.370075
0.285069,-0.185538,0.362347
-0.203213,0.058603,-0.064899
-0.203213,-0.002433,0.057171
0.101963,0.058603,-0.064899
-0.630459,0.729989,-0.186969
-0.691494,0.729989,-0.492145
0.040928,0.058603,-0.186969
0.101963,0.302743,-0.248005
-0.264248,0.485849,-0.370075
0.285069,-0.368643,0.118206
-0.081142,-0.124503,-0.003864
-0.203213,0.058603,-0.30904
-0.203213,-0.124503,-0.248005
-0.081142,0.180673,-0.370075
-0.020107,0.119638,-0.43111
-0.020107,0.180673,-0.43111
-0.081142,0.424814,-0.370075
0.834385,-0.91796,0.728558
0.162998,0.058603,0.057171
-0.020107,0.485849,-0.248005
0.834385,-0.91796,0.850628
0.162998,-0.002433,-0.003864
-0.142178,0.302743,-0.30904
-0.203213,0.058603,-0.064899
0.162998,-0.002433,-0.186969
0.101963,-0.063468,-0.186969
-0.142178,0.241708,-0.186969
-0.203213,0.180673,-0.43111
-0.142178,0.241708,-0.30904
-0.020107,0.119638,-0.55318
-0.020107,0.119638,-0.43111
-0.081142,0.119638,-0.370075
0.224033,-0.246573,0.240277
-0.203213,0.058603,0.179241
0.834385,-0.91796,0.972699
0.162998,0.363778,-0.30904
-0.020107,0.119638,-0.43111
0.89542,-0.91796,0.545452
0.101963,-0.307608,-0.064899
-0.081142,0.302743,-0.186969
0.040928,0.058603,0.057171
-0.630459,0.729989,-0.30904
-0.630459,0.791025,-0.30904
-0.386318,0.363778,-0.736286
0.040928,-0.307608,0.301312
0.162998,0.302743,-0.186969
-0.020107,0.058603,-0.125934
0.285069,-0.673819,0.484417
-0.142178,0.241708,-0.064899
0.224033,0.180673,-0.125934
-0.020107,-0.307608,0.362347
-0.020107,-0.124503,0.118206
-0.081142,0.241708,-0.248005
0.101963,0.363778,-0.248005
-0.142178,0.241708,-0.492145
-0.020107,0.119638,-0.43111
-0.142178,0.119638,-0.492145
0.89542,-0.856925,0.606488
0.224033,0.302743,-0.248005
-0.081142,0.485849,-0.370075
0.834385,-0.856925,0.667523
-0.142178,0.180673,-0.003864
0.77335,-0.734854,0.728558
0.346104,-0.246573,0.301312
0.101963,0.119638,-0.43111
-0.020107,0.119638,-0.43111
0.590244,-0.612784,0.545452
0.101963,0.241708,0.057171
-0.081142,0.058603,-0.30904
0.285069,-0.185538,0.240277
0.040928,-0.246573,-0.003864
0.224033,0.058603,0.240277
0.590244,-0.551749,0.484417
0.101963,0.119638,-0.43111
0.529209,-0.612784,0.606488
0.162998,0.058603,0.118206
-0.020107,0.119638,-0.43111
0.529209,-0.612784,0.606488
-0.264248,0.058603,-0.064899
-0.142178,0.058603,-0.064899
0.101963,0.180673,0.057171
0.224033,-0.246573,0.179241
-0.264248,0.058603,-0.003864
-0.142178,0.119638,0.057171
0.040928,0.058603,-0.064899
0.162998,0.119638,0.057171
-0.081142,0.058603,-0.064899
0.529209,-0.612784,0.484417
0.101963,0.119638,-0.125934
-0.081142,0.058603,-0.125934
0.285069,-0.307608,0.301312
-0.142178,0.363778,-0.30904
0.162998,0.363778,-0.064899
-0.020107,0.119638,0.179241
0.162998,0.058603,0.118206
0.224033,-0.307608,0.179241
0.162998,0.241708,-0.248005
-0.020107,0.058603,-0.370075
0.224033,-0.246573,0.301312
0.224033,0.363778,-0.30904
0.834385,-0.91796,0.667523
-0.142178,0.363778,-0.248005
0.162998,0.180673,-0.003864
0.834385,-0.91796,0.484417
0.101963,0.058603,0.057171
-0.020107,-0.002433,-0.370075
0.834385,-0.91796,0.728558
0.101963,0.180673,-0.003864
-0.081142,0.058603,-0.248005
0.834385,-0.856925,0.911663
0.101963,0.180673,-0.064899
-0.081142,0.119638,-0.43111
0.77335,-0.856925,0.789593
0.162998,0.424814,-0.248005
-0.081142,0.485849,-0.370075
0.834385,-0.91796,0.850628
0.101963,0.058603,-0.125934
-0.081142,0.485849,-0.186969
0.590244,-0.612784,0.545452
-0.142178,0.119638,0.057171
-0.020107,0.424814,-0.43111
0.834385,-0.79589,0.972699
0.101963,0.119638,-0.125934
-0.020107,0.485849,-0.125934
0.89542,-0.91796,0.728558
0.101963,0.119638,-0.125934
-0.020107,0.058603,-0.370075
0.285069,-0.185538,0.423382
0.224033,0.058603,-0.064899
-0.020107,0.180673,-0.370075
0.224033,-0.185538,0.301312
0.162998,0.424814,-0.064899
0.89542,-0.856925,0.972699
-0.081142,0.302743,-0.186969
-0.203213,0.058603,-0.186969
0.040928,-0.002433,-0.186969
-0.142178,-0.002433,-0.125934
0.101963,0.241708,-0.186969
-0.325283,0.363778,-0.492145
0.285069,-0.612784,0.667523
0.162998,0.302743,-0.064899
-0.691494,0.729989,-0.492145
-0.020107,-0.002433,-0.30904
-0.203213,-0.063468,-0.248005
0.101963,-0.124503,-0.43111
-0.203213,0.119638,-0.064899
0.040928,0.485849,-0.248005
-0.081142,0.180673,-0.186969
0.89542,-0.91796,1.155804
-0.142178,0.302743,-0.248005
0.101963,0.058603,-0.125934
-0.020107,0.180673,-0.492145
0.529209,-0.490714,0.728558
0.101963,0.119638,-0.55318
0.89542,-0.856925,0.911663
0.162998,0.363778,-0.248005
-0.081142,0.119638,-0.370075
0.590244,-0.612784,0.850628
0.224033,0.363778,0.057171
-0.081142,0.058603,-0.43111
0.834385,-0.79589,0.728558
0.224033,0.363778,-0.30904
-0.081142,0.180673,-0.248005
-0.020107,0.058603,-0.30904
0.529209,-0.551749,0.484417
0.162998,0.119638,-0.125934
-0.020107,0.424814,-0.248005
-0.020107,0.058603,0.179241
-0.142178,0.058603,0.057171
0.834385,-0.91796,0.850628
-0.203213,0.363778,0.057171
-0.020107,0.119638,-0.30904
0.468174,-0.551749,0.484417
0.162998,0.119638,-0.125934
0.590244,-0.612784,0.667523
0.162998,0.119638,-0.55318
-0.081142,0.119638,-0.30904
0.89542,-0.91796,0.789593
0.162998,0.058603,-0.064899
-0.081142,-0.002433,-0.064899
0.590244,-0.612784,0.362347
0.162998,0.119638,-0.003864
-0.081142,0.058603,-0.370075
0.590244,-0.551749,0.789593
-0.081142,0.241708,0.118206
-0.020107,0.119638,-0.186969
0.590244,-0.551749,0.728558
-0.142178,0.363778,-0.370075
0.101963,0.058603,0.057171
0.040928,0.058603,0.240277
0.162998,0.058603,-0.492145
0.834385,-0.856925,1.033734
0.101963,0.119638,0.057171
-0.081142,0.119638,-0.370075
0.89542,-0.856925,0.667523
0.162998,0.363778,-0.186969
-0.081142,0.119638,-0.248005
-0.081142,0.058603,-0.186969
0.529209,-0.673819,0.545452
0.162998,0.119638,-0.248005
0.590244,-0.551749,0.606488
0.162998,0.363778,-0.248005
0.834385,-0.91796,0.911663
-0.142178,0.119638,-0.064899
0.101963,0.119638,0.057171
-0.203213,-0.002433,-0.125934
0.468174,-0.612784,0.362347
0.101963,-0.002433,-0.003864
-0.203213,0.119638,-0.003864
-0.142178,-0.002433,-0.30904
-0.203213,-0.063468,-0.248005
-0.081142,0.241708,-0.248005
0.101963,0.241708,-0.186969
-0.020107,-0.368643,0.362347
-0.203213,0.241708,-0.248005
0.346104,-0.490714,0.423382
-0.081142,0.180673,-0.492145
-0.020107,0.180673,-0.492145
-0.081142,0.119638,-0.30904
-0.020107,-0.002433,-0.30904
0.590244,-0.612784,0.606488
-0.081142,0.302743,0.057171
0.77335,-0.79589,0.850628
0.101963,0.058603,-0.064899
0.89542,-0.856925,0.850628
0.101963,0.424814,-0.125934
-0.081142,0.119638,-0.30904
0.834385,-0.91796,0.789593
0.101963,0.363778,-0.186969
-0.020107,0.058603,-0.186969
-0.020107,0.119638,-0.125934
0.65128,-0.490714,0.484417
-0.081142,0.363778,-0.248005
0.224033,0.058603,0.057171
0.285069,-0.246573,0.301312
-0.203213,0.119638,0.057171
0.89542,-0.856925,0.972699
0.162998,0.180673,0.057171
-0.020107,0.058603,-0.125934
0.77335,-0.978995,0.606488
-0.081142,0.363778,-0.248005
0.162998,0.058603,-0.186969
0.89542,-0.856925,0.911663
-0.142178,0.363778,0.057171
0.834385,-0.978995,0.728558
0.224033,0.302743,-0.30904
-0.081142,0.424814,-0.248005
-0.020107,0.058603,-0.370075
0.590244,-0.551749,0.545452
0.101963,0.119638,0.179241
0.834385,-0.856925,0.789593
0.101963,0.058603,-0.43111
-0.020107,0.424814,-0.064899
0.89542,-0.91796,1.033734
-0.203213,0.363778,-0.248005
0.224033,0.363778,-0.186969
0.834385,-0.91796,0.667523
0.162998,0.241708,-0.186969
-0.142178,0.424814,-0.370075
0.224033,-0.246573,0.118206
-0.142178,0.058603,-0.125934
0.162998,0.119638,-0.248005
0.590244,-0.551749,0.545452
0.101963,0.058603,-0.125934
-0.081142,0.485849,-0.125934
0.529209,-0.551749,0.240277
0.162998,0.302743,-0.248005
-0.081142,0.058603,-0.43111
0.285069,-0.185538,0.240277
0.101963,0.119638,-0.003864
0.834385,-0.91796,1.033734
0.101963,0.119638,-0.55318
-0.081142,0.119638,-0.125934
-0.081142,0.058603,-0.125934
0.285069,-0.246573,0.179241
0.162998,-0.002433,0.057171
0.834385,-0.91796,0.850628
0.162998,0.363778,-0.248005
-0.142178,0.058603,-0.248005
0.834385,-0.79589,0.850628
0.224033,0.363778,-0.30904
-0.081142,0.119638,-0.30904
0.834385,-0.91796,0.606488
-0.264248,-0.246573,-0.003864
0.162998,0.119638,-0.003864
0.590244,-0.551749,0.667523
0.101963,0.058603,-0.003864
-0.142178,0.119638,-0.30904
0.89542,-0.91796,0.789593
0.162998,0.241708,-0.186969
-0.020107,0.424814,-0.186969
0.529209,-0.612784,0.484417
0.285069,0.302743,-0.248005
-0.020107,-0.002433,-0.248005
